chr	start	end	adipocyte	endothelial_cell	colon_fibroblasts	heart_fibroblasts	dermal_fibroblast	skeletal_muscle	smooth_muscle	heart_cardiomyocyte	bone_osteoblast	oligodendrocyte	neuron	hepatocyte	pancreas_duct	pancreas_acinar	pancreas_delta	pancreas_beta	pancreas_alpha	kidney_epithelial	thyroid_epithelial	fallopian_epithelial	ovary_epithelial	erythrocyte_progenitor	T-cell	NK-cell	monocyte	granulocyte	B-cell	epiderminal_keratinocyte	head_neck_epithelial	lung_epithelial	prostate_epithelial	bladder_epithelial	breast_luminal	breast_basal	lung_alveolar_epithelial	gallbladder	gastric_epithelial	colon_epithelial	small_int_epithelial
chr11	1222070	1222117	0.87	0.88	0.86	0.90	0.88	0.85	0.86	0.91	0.82	0.93	0.97	0.87	0.90	0.88	0.93	0.94	0.97	0.88	0.82	0.98	0.90	0.76	0.91	0.93	0.91	0.88	0.93	0.92	0.90	0.93	0.95	0.88	0.95	0.91	0.91	0.03	0.96	0.94	0.94
chr11	1228579	1228667	0.94	0.94	0.92	0.93	0.94	0.95	0.91	0.97	0.93	0.96	0.97	0.95	0.95	0.91	0.96	0.97	0.97	0.90	0.92	0.98	0.82	0.82	0.95	0.97	0.96	0.97	0.94	0.95	0.93	0.94	0.96	0.94	0.96	0.97	0.95	0.03	0.96	0.96	0.89
chr11	1232309	1232343	0.89	0.92	0.90	0.85	0.90	0.89	0.86	0.91	0.89	0.96	0.97	0.95	0.94	0.88	0.92	0.95	0.98	0.89	0.92	0.89	0.86	0.78	0.95	0.98	0.97	0.97	0.95	0.74	0.89	0.94	0.93	0.94	0.80	0.78	0.95	0.03	0.98	0.96	0.94
chr11	1962538	1962996	0.56	0.88	0.79	0.73	0.37	0.65	0.30	0.93	0.76	0.69	0.91	0.95	0.91	0.89	0.88	0.89	0.88	0.95	0.93	0.93	0.88	0.72	0.87	0.92	0.96	0.96	0.88	0.90	0.85	0.87	0.92	0.90	0.96	0.95	0.92	0.90	0.84	0.92	0.92
chr11	2154813	2155073	0.87	0.90	0.88	0.87	0.80	0.92	0.87	0.94	0.84	0.92	0.89	0.77	0.93	0.79	0.91	0.01	0.86	0.92	0.90	0.93	0.88	0.71	0.89	0.92	0.93	0.96	0.92	0.92	0.88	0.89	0.93	0.92	0.92	0.93	0.87	0.92	0.91	0.80	0.80
chr11	2417409	2417450	0.88	0.90	0.85	0.85	0.86	0.92	0.84	0.94	0.08	0.95	0.94	0.95	0.93	0.85	0.96	0.94	0.92	0.80	0.71	0.88	0.81	0.79	0.91	0.92	0.96	0.95	0.91	0.92	0.85	0.91	0.95	0.90	0.91	0.96	0.89	0.92	0.92	0.86	0.91
chr11	4009019	4009088	0.96	0.96	0.96	0.94	0.96	0.97	0.93	0.98	0.93	0.96	0.98	0.97	0.92	0.09	0.95	0.95	0.97	0.96	0.95	0.98	0.97	0.89	0.97	0.94	0.98	0.98	0.97	0.94	0.97	0.98	0.96	0.98	0.98	0.97	0.98	0.03	0.93	0.97	0.97
chr11	5500597	5500638	0.95	0.94	0.76	0.88	0.91	0.89	0.75	0.96	0.06	0.94	0.95	0.97	0.96	0.94	0.91	0.94	0.93	0.98	0.94	0.97	0.91	0.59	0.93	0.92	0.94	0.95	0.83	0.86	0.92	0.96	0.91	0.88	0.97	0.92	0.95	0.96	0.91	0.91	0.87
chr11	6400402	6400796	0.97	0.96	0.94	0.95	0.95	0.96	0.92	0.94	0.97	0.09	0.87	0.97	0.98	0.96	0.97	0.97	0.98	0.98	0.97	0.98	0.96	0.71	0.95	0.97	0.97	0.97	0.97	0.92	0.96	0.97	0.96	0.97	0.95	0.96	0.95	0.97	0.95	0.96	0.95
chr11	11302658	11302799	0.97	0.96	0.92	0.82	0.94	0.94	0.87	0.04	0.93	0.96	0.97	0.98	0.98	0.95	0.98	0.98	0.95	0.98	0.89	0.98	0.97	0.76	0.94	0.97	0.97	0.97	0.95	0.94	0.97	0.95	0.98	0.98	0.98	0.98	0.92	0.94	0.94	0.97	0.97
chr11	12048847	12049006	0.95	0.96	0.86	0.95	0.95	0.96	0.95	0.94	0.95	0.97	0.95	0.89	0.98	0.93	0.92	0.87	0.91	0.93	0.96	0.98	0.94	0.75	0.92	0.93	0.96	0.93	0.93	0.59	0.96	0.96	0.58	0.08	0.41	0.95	0.95	0.97	0.96	0.95	0.95
chr11	17739465	17739825	0.77	0.81	0.79	0.73	0.75	0.89	0.67	0.92	0.66	0.87	0.15	0.95	0.89	0.78	0.98	0.97	0.92	0.88	0.92	0.82	0.87	0.62	0.81	0.80	0.86	0.85	0.86	0.86	0.90	0.87	0.94	0.88	0.95	0.96	0.76	0.89	0.85	0.84	0.86
chr11	17765234	17765305	0.77	0.89	0.81	0.82	0.62	0.89	0.77	0.96	0.41	0.66	0.09	0.96	0.87	0.85	0.94	0.83	0.92	0.78	0.92	0.84	0.81	0.68	0.91	0.94	0.94	0.94	0.93	0.91	0.90	0.91	0.86	0.79	0.97	0.97	0.89	0.84	0.91	0.94	0.92
chr11	17765667	17765700	0.94	0.93	0.89	0.88	0.90	0.92	0.90	0.97	0.67	0.78	0.11	0.97	0.97	0.88	0.99	0.98	0.98	0.94	0.94	0.96	0.95	0.61	0.85	0.92	0.94	0.98	0.89	0.92	0.94	0.95	0.95	0.90	0.98	0.97	0.91	0.94	0.93	0.96	0.95
chr11	17906348	17906876	0.94	0.92	0.95	0.79	0.89	0.90	0.87	0.77	0.89	0.80	0.15	0.90	0.96	0.87	0.87	0.92	0.77	0.90	0.94	0.94	0.93	0.71	0.93	0.89	0.98	0.96	0.93	0.83	0.94	0.92	0.92	0.95	0.66	0.94	0.95	0.94	0.90	0.94	0.93
chr11	18617669	18617704	0.97	0.97	0.87	0.94	0.93	0.96	0.93	0.98	0.79	0.98	0.95	0.97	0.97	0.96	0.98	0.98	0.97	0.98	0.96	0.98	0.97	0.82	0.67	0.04	0.95	0.93	0.93	0.96	0.94	0.95	0.98	0.95	0.97	0.98	0.99	0.95	0.96	0.96	0.96
chr11	19172229	19172827	0.95	0.95	0.94	0.93	0.91	0.85	0.91	0.04	0.94	0.96	0.97	0.96	0.97	0.96	0.97	0.97	0.97	0.97	0.95	0.98	0.96	0.73	0.97	0.98	0.98	0.98	0.97	0.93	0.95	0.97	0.97	0.96	0.98	0.98	0.96	0.93	0.96	0.96	0.96
chr11	21495136	21495161	0.81	0.96	0.93	0.83	0.81	0.72	0.81	0.97	0.86	0.98	0.96	0.90	0.97	0.91	0.94	0.99	0.96	0.98	0.97	0.98	0.96	0.79	0.96	0.97	0.12	0.00	0.96	0.94	0.95	0.89	0.97	0.96	0.93	0.83	0.97	0.95	0.94	0.96	0.96
chr11	23013763	23013792	0.98	0.96	0.92	0.93	0.97	0.96	0.87	0.98	0.89	0.94	0.95	0.98	0.99	0.98	0.99	0.96	0.96	0.98	0.97	0.98	0.98	0.76	0.97	0.99	0.96	0.96	0.98	0.91	0.93	0.93	0.59	0.14	0.97	0.96	0.99	0.96	0.92	0.94	0.95
chr11	26030490	26030506	0.98	0.96	0.96	0.90	1.00	0.94	0.94	0.97	0.94	0.96	0.97	0.94	0.96	0.96	0.99	0.96	0.98	0.91	0.97	0.96	0.98	0.59	0.96	0.97	0.96	0.95	0.98	0.90	0.97	0.97	0.97	0.98	1.00	0.98	0.99	0.09	0.93	0.96	0.95
chr11	27480944	27481099	0.29	0.87	0.90	0.81	0.50	0.77	0.81	0.95	0.54	0.97	0.97	0.95	0.98	0.95	0.95	0.96	0.95	0.97	0.94	0.98	0.97	0.73	0.91	0.88	0.94	0.90	0.91	0.95	0.93	0.89	0.95	0.89	0.96	0.95	0.96	0.93	0.94	0.97	0.96
chr11	33197891	33197935	0.87	0.95	0.88	0.93	0.97	0.88	0.90	0.98	0.94	0.94	0.95	0.94	0.98	0.92	0.97	0.96	0.97	0.79	0.92	0.95	0.91	0.80	0.94	0.94	0.18	0.78	0.97	0.93	0.93	0.90	0.97	0.96	0.97	0.99	0.87	0.96	0.97	0.96	0.97
chr11	33197976	33198159	0.83	0.94	0.91	0.91	0.91	0.84	0.87	0.93	0.77	0.96	0.94	0.93	0.97	0.83	0.96	0.96	0.96	0.88	0.94	0.97	0.95	0.70	0.91	0.88	0.13	0.85	0.93	0.87	0.90	0.89	0.96	0.95	0.96	0.97	0.94	0.93	0.95	0.96	0.96
chr11	35263360	35263635	0.94	0.86	0.93	0.87	0.93	0.93	0.90	0.94	0.92	0.96	0.95	0.98	0.98	0.97	0.98	0.85	0.98	0.96	0.94	0.95	0.96	0.61	0.93	0.94	0.95	0.95	0.96	0.89	0.96	0.93	0.97	0.95	0.98	0.96	0.07	0.95	0.96	0.96	0.96
chr11	35271659	35271830	0.95	0.89	0.74	0.88	0.93	0.92	0.91	0.99	0.94	0.96	0.94	0.98	0.99	0.97	0.98	0.98	0.98	0.94	0.96	0.98	0.98	0.63	0.96	0.98	0.96	0.98	0.11	0.88	0.97	0.96	0.98	0.96	0.98	0.97	0.98	0.98	0.97	0.96	0.95
chr11	35494394	35494629	0.95	0.95	0.92	0.94	0.97	0.94	0.93	0.96	0.95	0.97	0.95	0.94	0.97	0.92	0.95	0.96	0.94	0.30	0.94	0.97	0.94	0.77	0.94	0.96	0.97	0.97	0.95	0.95	0.96	0.95	0.96	0.96	0.96	0.98	0.96	0.97	0.95	0.95	0.94
chr11	36618349	36618360	0.96	0.96	0.92	0.95	0.98	0.96	0.94	0.93	0.92	0.96	0.97	0.96	1.00	0.99	0.99	0.99	0.97	0.96	0.96	0.97	0.97	0.01	0.96	0.93	0.97	0.97	0.87	0.95	0.98	0.97	0.99	0.96	0.97	0.97	0.98	0.94	0.95	0.98	0.96
chr11	40116057	40116103	0.97	0.96	0.95	0.84	0.90	0.95	0.78	0.97	0.83	0.97	0.96	0.94	0.97	0.91	0.98	0.94	0.97	0.98	0.97	0.98	0.97	0.71	0.95	0.96	0.96	0.95	0.96	0.62	0.85	0.93	0.32	0.11	0.98	0.92	0.94	0.94	0.97	0.96	0.96
chr11	45938693	45939054	0.88	0.93	0.73	0.91	0.92	0.92	0.85	0.94	0.91	0.93	0.91	0.97	0.96	0.95	0.92	0.95	0.94	0.96	0.94	0.95	0.94	0.83	0.95	0.95	0.82	0.97	0.04	0.92	0.94	0.94	0.91	0.94	0.97	0.95	0.95	0.93	0.94	0.96	0.96
chr11	46707126	46707688	0.88	0.90	0.91	0.83	0.83	0.75	0.85	0.86	0.85	0.90	0.90	0.88	0.88	0.84	0.37	0.67	0.05	0.93	0.92	0.90	0.93	0.80	0.93	0.95	0.95	0.95	0.95	0.92	0.86	0.86	0.92	0.91	0.93	0.86	0.87	0.90	0.88	0.89	0.86
chr11	46719434	46720148	0.91	0.93	0.89	0.89	0.90	0.92	0.85	0.95	0.88	0.93	0.95	0.05	0.91	0.94	0.94	0.95	0.96	0.93	0.85	0.93	0.93	0.77	0.93	0.95	0.96	0.97	0.94	0.91	0.89	0.88	0.94	0.94	0.97	0.96	0.92	0.76	0.93	0.95	0.95
chr11	47288405	47288542	0.92	0.94	0.91	0.92	0.89	0.51	0.92	0.09	0.83	0.94	0.87	0.96	0.97	0.92	0.91	0.93	0.95	0.97	0.96	0.97	0.95	0.84	0.96	0.98	0.98	0.98	0.97	0.95	0.93	0.93	0.96	0.96	0.95	0.93	0.98	0.95	0.94	0.97	0.96
chr11	58549706	58550056	0.95	0.95	0.95	0.88	0.95	0.95	0.89	0.04	0.89	0.94	0.96	0.97	0.97	0.93	0.93	0.95	0.95	0.97	0.96	0.96	0.97	0.74	0.96	0.97	0.98	0.97	0.97	0.92	0.94	0.96	0.96	0.97	0.96	0.92	0.96	0.96	0.95	0.97	0.97
chr11	60972305	60972834	0.93	0.93	0.82	0.77	0.90	0.93	0.74	0.94	0.80	0.97	0.97	0.89	0.96	0.87	0.96	0.97	0.93	0.95	0.94	0.97	0.95	0.58	0.09	0.82	0.89	0.92	0.90	0.92	0.96	0.94	0.97	0.94	0.98	0.98	0.91	0.93	0.95	0.92	0.93
chr11	60973609	60973913	0.87	0.90	0.81	0.79	0.87	0.84	0.81	0.93	0.78	0.95	0.96	0.85	0.91	0.82	0.75	0.45	0.80	0.88	0.72	0.97	0.90	0.65	0.08	0.91	0.89	0.91	0.93	0.87	0.84	0.87	0.92	0.91	0.94	0.93	0.84	0.93	0.92	0.87	0.88
chr11	61295213	61295464	0.01	0.02	0.02	0.06	0.08	0.03	0.05	0.01	0.04	0.05	0.04	0.00	0.01	0.02	0.02	0.01	0.02	0.03	0.02	0.01	0.02	0.00	0.03	0.01	0.01	0.01	0.02	0.05	0.03	0.02	0.04	0.01	0.64	0.79	0.03	0.02	0.01	0.01	0.01
chr11	61295490	61295572	0.07	0.10	0.11	0.20	0.26	0.08	0.22	0.14	0.17	0.27	0.24	0.03	0.07	0.15	0.06	0.07	0.08	0.15	0.10	0.07	0.04	0.00	0.09	0.03	0.02	0.01	0.03	0.12	0.16	0.12	0.13	0.07	0.90	0.94	0.08	0.05	0.03	0.03	0.02
chr11	61496597	61496785	0.88	0.90	0.86	0.77	0.89	0.80	0.79	0.93	0.85	0.95	0.89	0.96	0.95	0.87	0.86	0.83	0.88	0.83	0.91	0.34	0.08	0.74	0.93	0.95	0.96	0.97	0.93	0.91	0.91	0.88	0.95	0.94	0.87	0.96	0.87	0.89	0.90	0.96	0.95
chr11	62593308	62593352	0.86	0.89	0.87	0.81	0.95	0.87	0.95	0.96	0.92	0.03	0.88	0.95	0.96	0.95	0.97	0.97	0.97	0.97	0.91	0.95	0.92	0.75	0.93	0.93	0.97	0.90	0.93	0.93	0.92	0.91	0.86	0.90	0.97	0.88	0.96	0.96	0.92	0.94	0.94
chr11	62707121	62707142	0.97	0.96	0.99	0.93	1.00	0.98	0.89	0.83	0.83	0.72	0.10	0.99	0.97	0.79	0.81	0.89	0.85	0.78	0.97	0.95	0.95	0.87	0.97	0.96	0.98	0.95	0.97	1.00	0.96	0.94	0.97	0.94	0.92	0.88	0.96	0.92	0.84	0.97	0.95
chr11	62707901	62708345	0.95	0.97	0.96	0.96	0.97	0.94	0.95	0.98	0.91	0.92	0.16	0.98	0.96	0.84	0.96	0.97	0.98	0.96	0.97	0.97	0.96	0.46	0.97	0.98	0.98	0.96	0.87	0.90	0.96	0.97	0.97	0.98	0.95	0.93	0.95	0.91	0.91	0.98	0.98
chr11	63664416	63664769	0.94	0.95	0.86	0.93	0.95	0.95	0.94	0.97	0.93	0.15	0.92	0.97	0.94	0.97	0.95	0.96	0.96	0.92	0.92	0.68	0.09	0.93	0.97	0.97	0.95	0.89	0.97	0.92	0.93	0.97	0.97	0.97	0.90	0.85	0.96	0.96	0.97	0.96	0.97
chr11	63683822	63683905	0.90	0.95	0.96	0.91	0.96	0.90	0.92	0.97	0.92	0.45	0.15	0.97	0.95	0.93	0.94	0.96	0.97	0.93	0.90	0.94	0.95	0.88	0.97	0.98	0.97	0.95	0.97	0.84	0.94	0.93	0.94	0.91	0.95	0.97	0.96	0.96	0.96	0.94	0.95
chr11	64372220	64372687	0.87	0.89	0.66	0.91	0.83	0.87	0.76	0.95	0.88	0.93	0.20	0.96	0.96	0.95	0.94	0.96	0.96	0.93	0.93	0.96	0.95	0.80	0.94	0.95	0.96	0.95	0.95	0.92	0.90	0.91	0.94	0.90	0.97	0.96	0.93	0.92	0.94	0.91	0.92
chr11	64757049	64757143	0.95	0.96	0.91	0.91	0.89	0.71	0.89	0.96	0.92	0.96	0.96	0.97	0.96	0.95	0.95	0.96	0.97	0.94	0.07	0.95	0.91	0.74	0.96	0.97	0.97	0.97	0.95	0.91	0.90	0.91	0.95	0.94	0.95	0.97	0.90	0.96	0.94	0.95	0.93
chr11	64885619	64885635	0.96	0.96	0.95	0.95	0.94	0.97	0.93	0.98	0.95	0.96	0.97	0.97	0.98	0.98	0.98	0.97	0.88	0.98	0.95	0.97	0.95	0.77	0.96	0.98	0.96	0.95	0.97	0.95	0.96	0.95	0.98	0.96	0.99	0.97	0.97	0.07	0.96	0.82	0.02
chr11	65081342	65081415	0.86	0.95	0.87	0.95	0.95	0.72	0.92	0.95	0.95	0.90	0.94	0.94	0.97	0.96	0.94	0.96	0.96	0.97	0.94	0.97	0.94	0.89	0.97	0.95	0.14	0.07	0.89	0.96	0.94	0.95	0.98	0.94	0.96	0.96	0.96	0.96	0.95	0.96	0.97
chr11	65671075	65671317	0.90	0.94	0.91	0.87	0.88	0.91	0.82	0.95	0.84	0.93	0.94	0.96	0.95	0.87	0.90	0.90	0.90	0.91	0.94	0.08	0.10	0.77	0.96	0.98	0.97	0.97	0.96	0.91	0.82	0.89	0.93	0.92	0.96	0.92	0.94	0.92	0.94	0.97	0.97
chr11	65819880	65819975	0.93	0.94	0.91	0.81	0.95	0.94	0.89	0.92	0.85	0.96	0.95	0.98	0.99	0.94	0.95	0.90	0.95	0.96	0.96	0.07	0.76	0.74	0.94	0.94	0.96	0.96	0.94	0.93	0.95	0.94	0.94	0.97	0.99	0.96	0.96	0.97	0.97	0.96	0.95
chr11	65826856	65827160	0.94	0.94	0.88	0.87	0.91	0.94	0.85	0.93	0.84	0.88	0.96	0.95	0.98	0.92	0.93	0.93	0.90	0.90	0.92	0.86	0.89	0.78	0.93	0.96	0.97	0.98	0.94	0.95	0.88	0.89	0.94	0.95	0.95	0.96	0.90	0.91	0.85	0.83	0.02
chr11	66871534	66872006	0.94	0.95	0.94	0.92	0.96	0.95	0.90	0.94	0.93	0.96	0.96	0.95	0.95	0.93	0.89	0.91	0.92	0.96	0.94	0.95	0.95	0.88	0.95	0.97	0.97	0.97	0.95	0.93	0.93	0.93	0.92	0.95	0.79	0.09	0.92	0.94	0.93	0.96	0.95
chr11	68156892	68157143	0.83	0.87	0.83	0.83	0.82	0.86	0.72	0.94	0.87	0.89	0.89	0.93	0.88	0.85	0.86	0.89	0.90	0.86	0.95	0.01	0.68	0.76	0.95	0.96	0.97	0.96	0.96	0.91	0.86	0.80	0.75	0.87	0.66	0.87	0.92	0.90	0.88	0.93	0.92
chr11	68568672	68569052	0.96	0.96	0.94	0.94	0.93	0.96	0.93	0.97	0.94	0.96	0.95	0.98	0.98	0.98	0.98	0.96	0.98	0.97	0.96	0.98	0.97	0.86	0.96	0.97	0.98	0.97	0.96	0.61	0.94	0.92	0.41	0.26	0.97	0.96	0.97	0.95	0.97	0.97	0.97
chr11	68743528	68743820	0.94	0.94	0.66	0.85	0.93	0.89	0.82	0.97	0.86	0.96	0.96	0.96	0.97	0.92	0.95	0.96	0.94	0.90	0.91	0.98	0.93	0.79	0.88	0.94	0.96	0.98	0.93	0.91	0.95	0.80	0.77	0.91	0.97	0.98	0.04	0.95	0.96	0.95	0.96
chr11	68782847	68783308	0.93	0.95	0.94	0.90	0.91	0.95	0.91	0.13	0.91	0.94	0.96	0.97	0.96	0.97	0.93	0.95	0.95	0.97	0.95	0.97	0.95	0.91	0.96	0.98	0.97	0.97	0.95	0.96	0.95	0.95	0.95	0.96	0.96	0.96	0.96	0.94	0.96	0.96	0.95
chr11	68783400	68783869	0.93	0.94	0.93	0.85	0.92	0.93	0.84	0.07	0.78	0.94	0.94	0.97	0.93	0.92	0.89	0.92	0.90	0.95	0.91	0.95	0.95	0.90	0.94	0.95	0.97	0.97	0.96	0.90	0.92	0.92	0.95	0.96	0.96	0.96	0.92	0.90	0.93	0.96	0.96
chr11	70429094	70429452	0.94	0.94	0.94	0.93	0.96	0.94	0.91	0.94	0.92	0.96	0.93	0.97	0.96	0.97	0.93	0.95	0.94	0.96	0.94	0.96	0.89	0.88	0.94	0.97	0.96	0.96	0.97	0.85	0.94	0.90	0.93	0.96	0.64	0.12	0.95	0.91	0.95	0.96	0.97
chr11	72973090	72973197	0.95	0.97	0.96	0.95	0.95	0.94	0.93	0.97	0.97	0.96	0.95	0.97	0.98	0.97	0.95	0.96	0.97	0.97	0.94	0.97	0.96	0.83	0.97	0.96	0.96	0.97	0.97	0.95	0.94	0.96	0.97	0.96	0.98	0.97	0.97	0.87	0.91	0.08	0.54
chr11	74022616	74022885	0.75	0.94	0.92	0.90	0.91	0.91	0.89	0.95	0.93	0.92	0.95	0.96	0.92	0.94	0.91	0.91	0.94	0.96	0.97	0.95	0.96	0.89	0.96	0.96	0.12	0.83	0.95	0.90	0.95	0.96	0.89	0.93	0.97	0.98	0.97	0.94	0.96	0.97	0.97
chr11	74327820	74328384	0.95	0.95	0.93	0.95	0.96	0.95	0.94	0.97	0.93	0.97	0.89	0.97	0.97	0.96	0.96	0.95	0.96	0.96	0.17	0.98	0.95	0.94	0.95	0.96	0.97	0.97	0.96	0.93	0.94	0.95	0.98	0.94	0.97	0.98	0.96	0.95	0.96	0.97	0.96
chr11	76141242	76141405	0.82	0.93	0.95	0.87	0.92	0.91	0.90	0.90	0.92	0.95	0.93	0.93	0.95	0.90	0.93	0.93	0.94	0.97	0.02	0.96	0.94	0.83	0.94	0.97	0.98	0.97	0.96	0.85	0.94	0.86	0.91	0.92	0.89	0.92	0.55	0.92	0.88	0.95	0.94
chr11	76237253	76237485	0.95	0.95	0.90	0.92	0.93	0.84	0.89	0.90	0.83	0.97	0.91	0.97	0.92	0.87	0.94	0.93	0.97	0.91	0.83	0.94	0.92	0.74	0.94	0.95	0.94	0.94	0.90	0.85	0.84	0.29	0.71	0.84	0.88	0.82	0.03	0.93	0.94	0.83	0.83
chr11	77992307	77992427	0.84	0.96	0.91	0.93	0.96	0.80	0.93	0.96	0.93	0.94	0.96	0.89	0.96	0.93	0.97	0.98	0.96	0.97	0.97	0.97	0.96	0.87	0.96	0.95	0.21	0.08	0.97	0.94	0.96	0.94	0.97	0.95	0.99	0.96	0.95	0.97	0.97	0.97	0.97
chr11	78507196	78507741	0.40	0.86	0.89	0.80	0.07	0.81	0.74	0.93	0.85	0.90	0.95	0.97	0.97	0.97	0.95	0.96	0.98	0.95	0.92	0.97	0.92	0.70	0.95	0.95	0.97	0.97	0.95	0.92	0.93	0.96	0.96	0.95	0.96	0.97	0.97	0.86	0.91	0.95	0.93
chr11	83064209	83064243	0.97	0.97	0.71	0.96	0.92	0.95	0.96	0.98	0.94	0.97	0.96	0.97	0.98	0.91	1.00	0.98	0.98	0.97	0.96	1.00	0.97	0.83	0.97	0.98	0.95	0.98	0.03	0.93	0.93	0.96	0.99	0.97	0.97	0.96	0.98	0.99	0.92	0.97	0.96
chr11	83066619	83066832	0.92	0.94	0.69	0.93	0.86	0.91	0.88	0.93	0.92	0.84	0.91	0.85	0.96	0.94	0.93	0.90	0.96	0.97	0.96	0.95	0.96	0.68	0.88	0.90	0.84	0.95	0.06	0.88	0.92	0.96	0.98	0.97	0.97	0.96	0.96	0.96	0.96	0.95	0.93
chr11	83132618	83132801	0.93	0.91	0.84	0.81	0.91	0.83	0.75	0.94	0.84	0.93	0.94	0.94	0.94	0.91	0.92	0.95	0.93	0.83	0.69	0.80	0.61	0.79	0.92	0.94	0.95	0.95	0.88	0.96	0.75	0.94	0.03	0.32	0.96	0.93	0.93	0.95	0.95	0.95	0.95
chr11	83132839	83132911	0.95	0.95	0.91	0.93	0.96	0.97	0.91	0.97	0.85	0.96	0.96	0.97	0.97	0.95	0.96	0.95	0.95	0.96	0.88	0.97	0.84	0.88	0.94	0.96	0.96	0.98	0.94	0.96	0.83	0.95	0.25	0.83	0.97	0.96	0.97	0.96	0.96	0.96	0.97
chr11	85646759	85646903	0.95	0.95	0.93	0.91	0.94	0.94	0.86	0.94	0.85	0.96	0.94	0.98	0.93	0.84	0.91	0.94	0.93	0.92	0.95	0.97	0.92	0.83	0.96	0.96	0.98	0.96	0.96	0.93	0.95	0.94	0.96	0.94	0.93	0.90	0.96	0.76	0.92	0.88	0.05
chr11	88106831	88107012	0.57	0.77	0.54	0.51	0.59	0.64	0.18	0.92	0.85	0.89	0.67	0.94	0.97	0.96	0.96	0.96	0.93	0.95	0.85	0.97	0.91	0.69	0.95	0.97	0.96	0.96	0.94	0.94	0.95	0.95	0.88	0.87	0.97	0.95	0.87	0.98	0.96	0.94	0.96
chr11	100738147	100738416	0.85	0.83	0.83	0.80	0.14	0.81	0.73	0.80	0.86	0.93	0.95	0.94	0.92	0.85	0.93	0.94	0.83	0.88	0.89	0.90	0.91	0.63	0.88	0.95	0.93	0.95	0.95	0.89	0.93	0.78	0.75	0.80	0.93	0.95	0.93	0.93	0.82	0.97	0.97
chr11	106943248	106943262	0.95	0.95	0.91	0.93	0.93	0.95	0.92	0.95	0.83	0.95	0.94	0.91	0.98	0.92	0.97	0.99	0.96	0.95	0.96	0.02	0.56	0.67	0.95	0.96	0.94	0.91	0.95	0.89	0.95	0.95	0.95	0.95	0.94	0.94	0.96	0.91	0.96	0.95	0.97
chr11	107391367	107391898	0.98	0.97	0.95	0.92	0.99	0.95	0.93	0.98	0.96	0.95	0.96	0.98	0.97	0.96	0.97	0.98	0.98	0.99	0.97	1.00	0.98	0.78	0.96	0.98	0.98	0.95	0.97	0.95	0.96	0.98	0.97	0.99	0.96	0.97	0.96	0.98	0.12	0.96	0.95
chr11	110262271	110262403	0.97	0.96	0.93	0.93	0.95	0.92	0.90	0.98	0.91	0.97	0.97	0.98	0.98	0.97	0.97	0.99	0.98	0.97	0.97	0.98	0.95	0.90	0.97	0.97	0.98	0.97	0.98	0.93	0.79	0.13	0.96	0.95	0.97	0.97	0.96	0.97	0.96	0.95	0.93
chr11	111646081	111646172	0.95	0.96	0.89	0.94	0.95	0.94	0.91	0.98	0.92	0.96	0.96	0.97	0.97	0.98	0.97	0.96	0.95	0.97	0.95	0.96	0.89	0.92	0.97	0.99	0.97	0.96	0.98	0.95	0.86	0.91	0.92	0.97	0.93	0.94	0.97	0.91	0.97	0.02	0.31
chr11	113770908	113771121	0.92	0.94	0.91	0.93	0.96	0.84	0.92	0.95	0.91	0.95	0.96	0.96	0.97	0.96	0.96	0.96	0.97	0.96	0.96	0.97	0.97	0.89	0.95	0.97	0.84	0.14	0.91	0.94	0.96	0.96	0.97	0.96	0.97	0.95	0.95	0.95	0.96	0.94	0.96
chr11	116834596	116834798	0.94	0.96	0.94	0.96	0.96	0.96	0.94	0.97	0.93	0.96	0.95	0.04	0.98	0.98	0.95	0.95	0.95	0.94	0.77	0.98	0.98	0.68	0.96	0.98	0.94	0.95	0.96	0.92	0.94	0.96	0.96	0.95	0.98	0.97	0.97	0.97	0.95	0.95	0.92
chr11	117312680	117312796	0.94	0.95	0.88	0.94	0.96	0.94	0.91	0.97	0.94	0.96	0.96	0.97	0.97	0.04	0.94	0.95	0.93	0.97	0.95	0.97	0.96	0.75	0.92	0.95	0.94	0.93	0.92	0.97	0.96	0.96	0.96	0.95	0.98	0.96	0.97	0.97	0.96	0.95	0.94
chr11	118304916	118305780	0.89	0.92	0.84	0.69	0.79	0.87	0.64	0.91	0.77	0.92	0.95	0.96	0.97	0.85	0.89	0.89	0.89	0.94	0.90	0.92	0.92	0.63	0.02	0.56	0.92	0.97	0.94	0.92	0.93	0.93	0.95	0.90	0.96	0.97	0.91	0.95	0.92	0.86	0.89
chr11	118341599	118342558	0.86	0.88	0.82	0.67	0.80	0.82	0.63	0.87	0.71	0.92	0.93	0.89	0.94	0.83	0.85	0.88	0.88	0.92	0.87	0.91	0.91	0.58	0.02	0.88	0.93	0.96	0.94	0.91	0.92	0.91	0.93	0.84	0.86	0.94	0.84	0.92	0.91	0.94	0.91
chr11	120207137	120207366	0.96	0.96	0.90	0.93	0.95	0.96	0.94	0.96	0.92	0.96	0.97	0.98	0.96	0.95	0.93	0.92	0.86	0.95	0.93	0.97	0.85	0.74	0.90	0.93	0.96	0.97	0.92	0.91	0.89	0.11	0.86	0.86	0.96	0.97	0.78	0.94	0.95	0.86	0.96
