chr	start	end	adipocyte	endothelial_cell	colon_fibroblasts	heart_fibroblasts	dermal_fibroblast	skeletal_muscle	smooth_muscle	heart_cardiomyocyte	bone_osteoblast	oligodendrocyte	neuron	hepatocyte	pancreas_duct	pancreas_acinar	pancreas_delta	pancreas_beta	pancreas_alpha	kidney_epithelial	thyroid_epithelial	fallopian_epithelial	ovary_epithelial	erythrocyte_progenitor	T-cell	NK-cell	monocyte	granulocyte	B-cell	epiderminal_keratinocyte	head_neck_epithelial	lung_epithelial	prostate_epithelial	bladder_epithelial	breast_luminal	breast_basal	lung_alveolar_epithelial	gallbladder	gastric_epithelial	colon_epithelial	small_int_epithelial
chr7	108330517	108330528	0.94	0.93	0.98	0.90	0.91	0.87	0.82	0.98	0.93	0.90	0.74	0.97	0.97	0.98	0.63	0.01	0.03	0.82	0.63	0.98	0.97	0.76	0.94	0.97	0.96	0.97	0.97	0.96	0.98	0.99	0.92	0.95	0.97	0.98	0.96	0.93	0.97	0.97	0.97
chr7	111031908	111032231	0.97	0.97	0.95	0.94	0.95	0.94	0.87	0.98	0.89	0.97	0.97	0.92	0.97	0.96	0.95	0.97	0.97	0.96	0.05	0.93	0.97	0.65	0.96	0.94	0.96	0.91	0.94	0.91	0.96	0.98	0.97	0.95	0.98	0.97	0.98	0.96	0.96	0.96	0.96
chr7	111731160	111731527	0.93	0.94	0.88	0.89	0.92	0.91	0.89	0.94	0.86	0.94	0.86	0.96	0.96	0.87	0.65	0.06	0.70	0.94	0.95	0.96	0.93	0.68	0.87	0.90	0.95	0.92	0.93	0.91	0.90	0.96	0.96	0.94	0.96	0.96	0.96	0.96	0.94	0.96	0.93
chr7	112456916	112457024	0.98	0.96	0.97	0.98	0.98	0.97	0.96	0.96	0.98	0.98	0.96	0.96	0.96	0.45	0.95	0.94	0.96	0.98	0.96	0.97	0.95	0.86	0.97	0.97	0.97	0.98	0.98	0.96	0.98	0.98	0.99	0.97	0.98	0.98	0.99	0.97	0.13	0.97	0.91
chr7	112880939	112881233	0.95	0.95	0.93	0.87	0.82	0.58	0.88	0.81	0.93	0.92	0.82	0.96	0.95	0.96	0.92	0.95	0.93	0.96	0.91	0.95	0.91	0.82	0.95	0.97	0.97	0.97	0.96	0.84	0.94	0.93	0.93	0.96	0.75	0.09	0.93	0.92	0.95	0.97	0.96
chr7	113196936	113196952	0.96	0.92	0.89	0.90	0.92	0.81	0.91	0.98	0.99	0.97	0.89	0.83	0.97	0.94	0.67	0.02	0.56	0.98	0.97	0.96	0.87	0.65	0.95	0.96	0.96	0.96	0.97	0.91	0.97	0.97	0.96	0.95	0.95	0.98	0.97	0.99	0.93	0.97	0.96
chr7	116272942	116272959	0.91	0.96	0.94	0.82	0.90	0.93	0.88	0.97	0.93	0.97	0.98	0.98	0.97	0.94	0.95	0.91	0.91	0.99	0.96	0.98	0.94	0.61	0.93	0.96	0.97	0.95	0.96	0.84	0.95	0.94	0.83	0.12	0.75	0.98	0.93	0.92	0.96	0.96	0.97
chr7	116408879	116409024	0.94	0.93	0.93	0.93	0.94	0.95	0.92	0.96	0.63	0.94	0.95	0.95	0.98	0.94	0.93	0.93	0.93	0.96	0.96	0.97	0.95	0.77	0.92	0.94	0.96	0.93	0.94	0.97	0.92	0.84	0.81	0.19	0.96	0.95	0.96	0.90	0.95	0.93	0.92
chr7	116409030	116409145	0.88	0.82	0.90	0.91	0.93	0.89	0.89	0.91	0.75	0.93	0.94	0.94	0.96	0.87	0.91	0.90	0.88	0.94	0.95	0.95	0.92	0.67	0.89	0.93	0.89	0.82	0.90	0.90	0.75	0.54	0.63	0.08	0.95	0.94	0.90	0.82	0.86	0.85	0.85
chr7	116409161	116409224	0.94	0.93	0.87	0.92	0.89	0.89	0.86	0.95	0.88	0.89	0.92	0.93	0.97	0.94	0.93	0.93	0.91	0.95	0.90	0.96	0.93	0.77	0.90	0.96	0.97	0.96	0.93	0.80	0.89	0.67	0.73	0.16	0.96	0.94	0.92	0.91	0.94	0.91	0.86
chr7	116442392	116442430	0.92	0.93	0.88	0.93	0.72	0.97	0.95	0.97	0.95	0.96	0.96	0.90	0.96	0.94	0.85	0.95	0.80	0.90	0.95	0.97	0.95	0.66	0.90	0.94	0.96	0.95	0.92	0.59	0.79	0.83	0.77	0.09	0.55	0.94	0.94	0.79	0.94	0.86	0.87
chr7	116585147	116585315	0.94	0.97	0.95	0.94	0.96	0.96	0.93	0.95	0.96	0.97	0.97	0.98	0.95	0.03	0.96	0.92	0.92	0.96	0.96	0.96	0.95	0.61	0.96	0.96	0.95	0.96	0.97	0.93	0.96	0.96	0.97	0.97	0.97	0.98	0.96	0.94	0.93	0.91	0.86
chr7	117050486	117050597	0.96	0.96	0.85	0.98	0.96	0.97	0.92	0.96	0.97	0.96	0.80	0.98	0.99	0.95	0.99	0.98	0.88	0.98	0.96	0.98	0.98	0.89	0.96	0.96	0.98	0.96	0.97	0.92	0.97	0.97	0.91	0.96	0.96	0.98	0.96	0.98	0.97	0.03	0.85
chr7	117176927	117177014	0.94	0.96	0.93	0.94	0.94	0.97	0.95	0.97	0.92	0.95	0.91	0.98	0.98	0.93	0.94	0.06	0.06	0.96	0.97	0.99	0.97	0.85	0.95	0.97	0.97	0.95	0.98	0.94	0.97	0.97	0.97	0.98	0.98	0.97	0.99	0.97	0.96	0.95	0.95
chr7	120837064	120837608	0.96	0.95	0.86	0.91	0.95	0.88	0.85	0.97	0.82	0.96	0.95	0.97	0.96	0.94	0.98	0.98	0.97	0.32	0.97	0.94	0.96	0.67	0.89	0.92	0.95	0.94	0.89	0.85	0.93	0.96	0.97	0.96	0.98	0.94	0.97	0.83	0.96	0.96	0.96
chr7	120887521	120887704	0.93	0.89	0.88	0.73	0.85	0.90	0.71	0.97	0.64	0.95	0.97	0.94	0.92	0.90	0.94	0.97	0.97	0.87	0.95	0.01	0.08	0.71	0.87	0.92	0.93	0.94	0.89	0.93	0.92	0.93	0.97	0.81	0.94	0.94	0.94	0.50	0.86	0.95	0.92
chr7	121212952	121212969	0.64	0.82	0.51	0.94	0.37	0.71	0.84	0.98	0.90	0.93	0.93	0.97	0.90	0.86	0.74	0.79	0.70	0.82	0.89	0.87	0.86	0.67	0.95	0.97	0.96	0.95	0.96	0.96	0.95	0.96	0.13	0.55	0.91	0.95	0.93	0.85	0.91	0.96	0.95
chr7	121332363	121332471	0.92	0.92	0.85	0.88	0.91	0.91	0.89	0.91	0.86	0.94	0.96	0.91	0.93	0.89	0.93	0.92	0.92	0.92	0.94	0.94	0.91	0.55	0.86	0.84	0.85	0.85	0.85	0.14	0.92	0.92	0.95	0.95	0.90	0.89	0.92	0.90	0.83	0.86	0.75
chr7	121393903	121393975	0.94	0.93	0.96	0.93	0.98	0.93	0.96	0.97	0.94	0.96	0.97	0.56	0.95	0.05	0.98	0.97	0.98	0.95	0.96	0.98	0.94	0.76	0.96	0.97	0.97	0.97	0.96	0.95	0.94	0.87	0.97	0.88	0.97	0.98	0.96	0.86	0.83	0.94	0.95
chr7	122672793	122672839	0.96	0.97	0.91	0.94	0.95	0.93	0.90	0.98	0.90	0.96	0.93	0.98	0.90	0.09	0.93	0.96	0.94	0.97	0.97	0.96	0.96	0.67	0.94	0.95	0.95	0.94	0.96	0.91	0.96	0.99	0.98	0.98	0.97	0.97	0.97	0.80	0.96	0.97	0.97
chr7	126750466	126750497	0.92	0.87	0.74	0.71	0.88	0.89	0.72	0.96	0.07	0.97	0.96	0.96	0.91	0.93	0.92	0.80	0.93	0.92	0.96	0.91	0.73	0.67	0.93	0.95	0.93	0.94	0.76	0.90	0.93	0.96	0.88	0.92	0.94	0.88	0.96	0.91	0.93	0.96	0.94
chr7	127594069	127594080	0.94	0.95	0.94	0.97	0.94	0.94	0.94	0.87	0.91	0.95	0.94	0.95	0.92	0.01	0.96	0.93	0.91	0.97	0.94	0.96	0.94	0.88	0.97	0.95	0.95	0.87	0.95	0.97	0.91	0.91	0.96	0.91	0.98	0.97	0.82	0.89	0.79	0.96	0.91
chr7	127671482	127671540	0.96	0.95	0.87	0.95	0.99	0.96	0.94	0.98	0.76	0.94	0.93	0.08	0.85	0.47	0.87	0.84	0.89	0.96	0.95	0.98	0.93	0.87	0.93	0.95	0.96	0.97	0.93	0.96	0.93	0.95	0.97	0.91	0.86	0.97	0.81	0.33	0.91	0.94	0.90
chr7	127834480	127835427	0.92	0.92	0.94	0.95	0.94	0.88	0.94	0.97	0.96	0.94	0.96	0.97	0.96	0.89	0.96	0.97	0.97	0.95	0.96	0.74	0.21	0.81	0.97	0.98	0.98	0.98	0.87	0.93	0.96	0.96	0.97	0.94	0.97	0.98	0.97	0.91	0.95	0.94	0.95
chr7	127856735	127857394	0.96	0.95	0.89	0.87	0.97	0.93	0.87	0.97	0.82	0.95	0.94	0.95	0.95	0.93	0.97	0.97	0.97	0.98	0.96	0.96	0.97	0.71	0.22	0.50	0.93	0.97	0.89	0.94	0.94	0.86	0.97	0.95	0.98	0.98	0.97	0.97	0.96	0.97	0.97
chr7	127858191	127858471	0.97	0.97	0.95	0.81	0.95	0.94	0.92	0.97	0.84	0.95	0.78	0.98	0.97	0.97	0.22	0.72	0.82	0.98	0.97	0.96	0.96	0.84	0.95	0.98	0.97	0.97	0.97	0.91	0.97	0.99	0.97	0.97	0.98	0.98	0.97	0.97	0.96	0.97	0.97
chr7	127892292	127892595	0.91	0.95	0.96	0.90	0.92	0.94	0.92	0.96	0.96	0.97	0.97	0.94	0.96	0.93	0.55	0.16	0.03	0.96	0.96	0.96	0.94	0.62	0.95	0.98	0.98	0.98	0.98	0.94	0.97	0.95	0.93	0.92	0.98	0.97	0.94	0.97	0.97	0.94	0.94
chr7	128026874	128027390	0.88	0.89	0.94	0.92	0.95	0.85	0.93	0.98	0.80	0.81	0.14	0.89	0.95	0.87	0.87	0.71	0.72	0.85	0.96	0.70	0.90	0.69	0.96	0.97	0.93	0.78	0.95	0.95	0.94	0.92	0.97	0.96	0.97	0.98	0.88	0.98	0.94	0.83	0.58
chr7	128030117	128030409	0.97	0.97	0.95	0.96	0.97	0.96	0.96	0.98	0.95	0.94	0.25	0.97	0.96	0.97	0.98	0.97	0.94	0.97	0.94	0.98	0.97	0.87	0.97	0.98	0.98	0.95	0.97	0.91	0.97	0.97	0.98	0.96	0.99	0.98	0.94	0.97	0.97	0.97	0.98
chr7	128030416	128030582	0.91	0.95	0.94	0.93	0.93	0.95	0.91	0.98	0.93	0.90	0.08	0.97	0.98	0.96	0.97	0.93	0.65	0.88	0.91	0.95	0.94	0.88	0.97	0.98	0.97	0.95	0.97	0.60	0.93	0.88	0.85	0.95	0.97	0.98	0.71	0.80	0.91	0.95	0.93
chr7	128042369	128042589	0.93	0.92	0.82	0.83	0.94	0.90	0.88	0.93	0.72	0.02	0.74	0.96	0.95	0.90	0.93	0.92	0.95	0.97	0.90	0.96	0.92	0.70	0.96	0.97	0.95	0.89	0.95	0.84	0.89	0.91	0.90	0.86	0.82	0.92	0.90	0.93	0.92	0.97	0.95
chr7	128468926	128469646	0.90	0.90	0.85	0.90	0.88	0.90	0.81	0.89	0.88	0.93	0.93	0.92	0.93	0.87	0.71	0.80	0.75	0.86	0.86	0.94	0.94	0.76	0.94	0.95	0.96	0.97	0.97	0.87	0.89	0.86	0.77	0.89	0.94	0.92	0.90	0.80	0.88	0.06	0.34
chr7	129084940	129084995	0.92	0.91	0.91	0.87	0.93	0.88	0.89	0.88	0.89	0.97	0.96	0.97	0.97	0.86	0.94	0.95	0.95	0.97	0.96	0.95	0.94	0.01	0.95	0.95	0.98	0.97	0.95	0.94	0.94	0.86	0.94	0.94	0.96	0.96	0.83	0.95	0.81	0.87	0.87
chr7	129255830	129256146	0.90	0.93	0.94	0.88	0.91	0.57	0.81	0.97	0.81	0.95	0.97	0.96	0.97	0.93	0.96	0.98	0.97	0.93	0.86	0.96	0.92	0.62	0.91	0.92	0.79	0.80	0.95	0.77	0.61	0.06	0.81	0.88	0.98	0.96	0.86	0.95	0.96	0.89	0.95
chr7	129316905	129317019	0.95	0.96	0.93	0.91	0.96	0.91	0.89	0.94	0.93	0.95	0.96	0.96	0.98	0.95	0.95	0.96	0.98	0.97	0.94	0.98	0.95	0.68	0.95	0.95	0.98	0.98	0.96	0.26	0.89	0.93	0.87	0.97	0.89	0.98	0.96	0.93	0.95	0.95	0.97
chr7	129496860	129496928	0.88	0.89	0.81	0.80	0.89	0.87	0.79	0.92	0.61	0.91	0.90	0.92	0.91	0.74	0.91	0.96	0.95	0.87	0.93	0.93	0.85	0.70	0.69	0.04	0.92	0.95	0.78	0.85	0.86	0.83	0.91	0.87	0.93	0.96	0.84	0.94	0.85	0.89	0.81
chr7	129692753	129693507	0.96	0.95	0.93	0.94	0.96	0.96	0.94	0.96	0.71	0.96	0.97	0.98	0.97	0.94	0.91	0.27	0.75	0.97	0.96	0.97	0.96	0.91	0.96	0.97	0.98	0.97	0.96	0.95	0.97	0.94	0.95	0.97	0.97	0.97	0.96	0.94	0.95	0.95	0.96
chr7	129742364	129742744	0.94	0.94	0.93	0.81	0.95	0.90	0.89	0.05	0.94	0.16	0.89	0.97	0.96	0.94	0.91	0.79	0.88	0.97	0.93	0.97	0.96	0.80	0.97	0.98	0.97	0.98	0.97	0.93	0.92	0.94	0.90	0.97	0.82	0.97	0.94	0.91	0.96	0.97	0.96
chr7	129861629	129861760	0.93	0.94	0.93	0.92	0.70	0.84	0.87	0.87	0.94	0.97	0.88	0.98	0.94	0.09	0.98	0.98	0.98	0.95	0.97	0.98	0.96	0.83	0.96	0.97	0.97	0.98	0.96	0.94	0.95	0.93	0.93	0.95	0.97	0.98	0.96	0.96	0.96	0.97	0.97
chr7	129925240	129925528	0.69	0.90	0.76	0.77	0.92	0.83	0.79	0.84	0.75	0.04	0.82	0.97	0.94	0.76	0.96	0.97	0.96	0.93	0.95	0.96	0.94	0.82	0.96	0.97	0.97	0.95	0.96	0.92	0.92	0.95	0.94	0.94	0.96	0.95	0.89	0.92	0.94	0.95	0.96
chr7	130270144	130270820	0.94	0.93	0.91	0.92	0.91	0.94	0.87	0.97	0.94	0.96	0.97	0.93	0.96	0.05	0.97	0.97	0.97	0.97	0.94	0.98	0.96	0.62	0.89	0.92	0.95	0.95	0.92	0.87	0.82	0.90	0.94	0.88	0.97	0.94	0.92	0.96	0.93	0.96	0.97
chr7	130271140	130271496	0.95	0.93	0.92	0.95	0.94	0.94	0.88	0.96	0.94	0.97	0.97	0.92	0.91	0.04	0.98	0.96	0.98	0.97	0.96	0.97	0.95	0.67	0.92	0.94	0.97	0.96	0.94	0.92	0.95	0.96	0.93	0.97	0.95	0.93	0.92	0.98	0.92	0.96	0.97
chr7	130284080	130284732	0.95	0.93	0.85	0.93	0.92	0.94	0.85	0.94	0.93	0.95	0.96	0.84	0.94	0.14	0.95	0.96	0.97	0.95	0.92	0.95	0.92	0.65	0.87	0.92	0.91	0.92	0.87	0.92	0.94	0.94	0.95	0.94	0.96	0.97	0.93	0.91	0.91	0.92	0.95
chr7	130305451	130305674	0.70	0.71	0.77	0.73	0.85	0.45	0.57	0.90	0.80	0.85	0.93	0.86	0.91	0.94	0.02	0.72	0.43	0.63	0.96	0.97	0.91	0.66	0.90	0.91	0.93	0.96	0.87	0.94	0.94	0.93	0.89	0.87	0.97	0.96	0.89	0.94	0.72	0.83	0.79
chr7	130305775	130305845	0.80	0.87	0.89	0.85	0.91	0.53	0.77	0.93	0.94	0.90	0.96	0.86	0.98	0.96	0.13	0.96	0.95	0.86	0.93	0.98	0.97	0.64	0.92	0.96	0.96	0.94	0.94	0.96	0.96	0.97	0.97	0.96	0.98	0.97	0.93	0.92	0.93	0.95	0.96
chr7	130307548	130307965	0.95	0.95	0.93	0.93	0.94	0.93	0.88	0.96	0.93	0.96	0.83	0.91	0.96	0.97	0.95	0.97	0.97	0.96	0.94	0.14	0.77	0.78	0.92	0.96	0.97	0.97	0.94	0.95	0.95	0.96	0.98	0.96	0.94	0.95	0.95	0.97	0.92	0.95	0.95
chr7	132142597	132142639	0.97	0.90	0.85	0.81	0.88	0.86	0.78	0.96	0.90	0.97	0.95	0.82	0.90	0.93	0.95	0.98	0.83	0.96	0.96	0.98	0.92	0.64	0.86	0.93	0.92	0.92	0.90	0.87	0.91	0.91	0.78	0.85	0.14	0.94	0.84	0.97	0.80	0.95	0.95
chr7	132429835	132429888	0.78	0.83	0.82	0.94	0.74	0.89	0.92	0.96	0.58	0.96	0.63	0.93	0.90	0.78	0.77	0.90	0.82	0.67	0.81	0.98	0.88	0.69	0.78	0.04	0.91	0.90	0.88	0.66	0.79	0.75	0.75	0.83	0.82	0.76	0.84	0.82	0.87	0.85	0.78
chr7	132431882	132432070	0.87	0.94	0.81	0.90	0.96	0.76	0.94	0.67	0.97	0.96	0.94	0.95	0.95	0.82	0.92	0.96	0.90	0.97	0.94	0.98	0.95	0.65	0.73	0.12	0.94	0.92	0.89	0.86	0.90	0.89	0.91	0.90	0.93	0.96	0.90	0.91	0.88	0.98	0.94
chr7	132489693	132490246	0.89	0.92	0.79	0.85	0.75	0.85	0.74	0.95	0.82	0.94	0.88	0.85	0.93	0.72	0.87	0.87	0.85	0.91	0.92	0.99	0.95	0.06	0.86	0.91	0.83	0.85	0.82	0.84	0.81	0.91	0.94	0.82	0.95	0.97	0.92	0.93	0.94	0.95	0.94
chr7	132789770	132790425	0.90	0.90	0.91	0.93	0.78	0.95	0.84	0.94	0.91	0.96	0.94	0.97	0.96	0.97	0.95	0.95	0.95	0.90	0.95	0.97	0.95	0.80	0.92	0.96	0.96	0.95	0.93	0.86	0.95	0.96	0.90	0.93	0.31	0.88	0.96	0.98	0.97	0.96	0.97
chr7	132992538	132992957	0.97	0.97	0.91	0.97	0.99	0.97	0.95	0.98	0.94	0.87	0.95	0.98	0.97	0.98	0.19	0.54	0.52	0.90	0.95	0.98	0.97	0.85	0.97	0.98	0.97	0.97	0.95	0.96	0.97	0.98	1.00	0.98	0.98	0.99	0.97	0.98	0.98	0.96	0.96
chr7	133468156	133468245	0.67	0.91	0.88	0.86	0.16	0.83	0.69	0.96	0.75	0.72	0.88	0.96	0.96	0.97	0.99	0.99	0.98	0.98	0.96	0.96	0.89	0.77	0.91	0.83	0.90	0.91	0.92	0.96	0.96	0.94	0.97	0.96	0.65	0.75	0.96	0.90	0.97	0.98	0.97
chr7	133541399	133541494	0.94	0.97	0.89	0.91	0.89	0.96	0.89	0.95	0.89	0.98	0.87	0.96	0.97	0.94	0.95	0.74	0.94	0.96	0.94	0.95	0.87	0.71	0.96	0.96	0.95	0.94	0.94	0.88	0.89	0.93	0.69	0.25	0.67	0.96	0.78	0.97	0.92	0.90	0.93
chr7	134752726	134752799	0.96	0.96	0.95	0.92	0.97	0.93	0.94	0.98	0.95	0.97	0.97	0.96	0.98	0.94	0.97	0.97	0.95	0.98	0.96	0.97	0.98	0.81	0.92	0.93	0.97	0.97	0.95	0.12	0.09	0.73	0.93	0.80	0.98	0.99	0.94	0.97	0.97	0.94	0.95
chr7	134881524	134881789	0.96	0.94	0.89	0.93	0.93	0.92	0.91	0.12	0.92	0.96	0.95	0.97	0.96	0.82	0.94	0.95	0.88	0.94	0.96	0.94	0.94	0.70	0.93	0.96	0.95	0.94	0.96	0.94	0.95	0.97	0.97	0.95	0.96	0.95	0.80	0.85	0.93	0.87	0.89
chr7	134928321	134928952	0.93	0.95	0.91	0.94	0.88	0.91	0.94	0.71	0.94	0.94	0.95	0.97	0.97	0.90	0.96	0.96	0.92	0.92	0.05	0.97	0.96	0.75	0.93	0.95	0.95	0.95	0.93	0.92	0.96	0.96	0.97	0.93	0.96	0.94	0.92	0.97	0.96	0.92	0.93
chr7	135165081	135165411	0.17	0.63	0.79	0.75	0.54	0.28	0.70	0.83	0.76	0.90	0.88	0.89	0.88	0.87	0.84	0.84	0.85	0.72	0.90	0.87	0.87	0.84	0.93	0.96	0.91	0.97	0.94	0.76	0.84	0.75	0.79	0.85	0.93	0.89	0.88	0.91	0.84	0.88	0.87
chr7	135618494	135618609	0.88	0.91	0.88	0.89	0.91	0.92	0.84	0.91	0.89	0.92	0.95	0.95	0.92	0.86	0.90	0.86	0.94	0.93	0.94	0.90	0.91	0.81	0.96	0.97	0.95	0.93	0.91	0.92	0.94	0.94	0.92	0.86	0.32	0.86	0.93	0.97	0.94	0.92	0.92
chr7	135723187	135723491	0.92	0.94	0.92	0.85	0.87	0.94	0.88	0.99	0.96	0.97	0.97	0.92	0.95	0.88	0.94	0.98	0.95	0.97	0.95	0.97	0.94	0.68	0.89	0.89	0.95	0.98	0.93	0.29	0.94	0.97	0.86	0.96	0.97	0.96	0.96	0.90	0.92	0.90	0.83
chr7	135948366	135948945	0.76	0.82	0.79	0.87	0.87	0.80	0.82	0.83	0.69	0.93	0.94	0.97	0.96	0.92	0.95	0.96	0.97	0.89	0.97	0.01	0.06	0.49	0.91	0.78	0.65	0.61	0.59	0.93	0.93	0.92	0.95	0.96	0.87	0.92	0.94	0.92	0.93	0.94	0.94
chr7	137626660	137626859	0.09	0.08	0.13	0.07	0.12	0.10	0.08	0.08	0.15	0.24	0.66	0.05	0.10	0.02	0.10	0.08	0.09	0.03	0.06	0.05	0.09	0.07	0.14	0.13	0.10	0.10	0.10	0.08	0.09	0.09	0.09	0.05	0.14	0.15	0.05	0.07	0.09	0.04	0.14
chr7	138831541	138831697	0.85	0.90	0.84	0.79	0.87	0.81	0.64	0.92	0.74	0.93	0.96	0.93	0.93	0.90	0.94	0.94	0.93	0.95	0.94	0.93	0.85	0.63	0.87	0.94	0.95	0.97	0.92	0.88	0.88	0.20	0.92	0.91	0.95	0.94	0.95	0.95	0.94	0.94	0.88
chr7	138903531	138903759	0.91	0.96	0.83	0.94	0.88	0.91	0.90	0.97	0.93	0.95	0.75	0.96	0.95	0.96	0.90	0.94	0.92	0.96	0.95	0.95	0.54	0.72	0.04	0.67	0.94	0.97	0.92	0.92	0.90	0.78	0.92	0.96	0.97	0.96	0.70	0.95	0.90	0.97	0.96
chr7	138958032	138958120	0.88	0.93	0.77	0.82	0.85	0.90	0.76	0.95	0.86	0.75	0.69	0.93	0.95	0.67	0.59	0.64	0.03	0.94	0.94	0.94	0.90	0.55	0.79	0.90	0.94	0.95	0.86	0.84	0.84	0.87	0.95	0.88	0.93	0.96	0.77	0.96	0.71	0.86	0.85
chr7	139093620	139093812	0.91	0.92	0.87	0.94	0.95	0.92	0.91	0.96	0.90	0.96	0.96	0.97	0.97	0.94	0.95	0.96	0.93	0.95	0.93	0.97	0.96	0.84	0.21	0.81	0.94	0.95	0.93	0.96	0.95	0.94	0.94	0.93	0.97	0.96	0.96	0.89	0.96	0.94	0.96
chr7	139100269	139100466	0.91	0.96	0.81	0.94	0.86	0.93	0.93	0.98	0.64	0.97	0.95	0.95	0.98	0.96	0.98	0.98	0.99	0.96	0.96	0.98	0.89	0.84	0.14	0.28	0.89	0.84	0.88	0.94	0.96	0.97	0.96	0.97	0.98	0.96	0.97	0.94	0.96	0.97	0.97
chr7	139187324	139187488	0.82	0.90	0.87	0.64	0.82	0.84	0.76	0.87	0.74	0.92	0.95	0.92	0.90	0.78	0.84	0.91	0.90	0.94	0.92	0.92	0.94	0.00	0.87	0.92	0.94	0.93	0.93	0.88	0.84	0.89	0.85	0.89	0.91	0.87	0.81	0.89	0.84	0.86	0.84
chr7	139259306	139259404	0.78	0.92	0.88	0.90	0.94	0.70	0.89	0.91	0.92	0.91	0.91	0.95	0.94	0.92	0.92	0.91	0.93	0.97	0.94	0.95	0.94	0.84	0.93	0.94	0.11	0.16	0.88	0.93	0.92	0.94	0.94	0.92	0.96	0.95	0.94	0.91	0.95	0.92	0.93
chr7	139272806	139273365	0.87	0.90	0.85	0.84	0.88	0.87	0.77	0.73	0.81	0.91	0.87	0.96	0.90	0.87	0.72	0.58	0.70	0.94	0.77	0.91	0.91	0.78	0.94	0.96	0.96	0.96	0.93	0.89	0.89	0.76	0.94	0.90	0.93	0.86	0.09	0.93	0.92	0.90	0.89
chr7	139284302	139284828	0.94	0.94	0.88	0.86	0.89	0.92	0.85	0.94	0.87	0.94	0.96	0.97	0.94	0.88	0.87	0.88	0.90	0.94	0.93	0.96	0.92	0.78	0.94	0.95	0.97	0.97	0.96	0.90	0.90	0.93	0.91	0.90	0.93	0.91	0.93	0.90	0.94	0.11	0.69
chr7	139633020	139633331	0.73	0.91	0.91	0.87	0.88	0.89	0.74	0.77	0.93	0.91	0.93	0.96	0.94	0.88	0.63	0.50	0.06	0.84	0.93	0.93	0.94	0.37	0.86	0.89	0.84	0.63	0.89	0.83	0.93	0.94	0.94	0.79	0.95	0.95	0.94	0.93	0.91	0.95	0.98
chr7	139706133	139706281	0.94	0.89	0.87	0.91	0.94	0.67	0.92	0.76	0.95	0.65	0.93	0.96	0.92	0.89	0.51	0.04	0.06	0.86	0.93	0.95	0.94	0.63	0.88	0.94	0.95	0.94	0.92	0.89	0.88	0.89	0.92	0.91	0.94	0.91	0.87	0.94	0.90	0.92	0.91
chr7	139953655	139953930	0.94	0.95	0.89	0.91	0.89	0.91	0.87	0.98	0.26	0.96	0.96	0.97	0.97	0.95	0.97	0.98	0.98	0.97	0.97	0.96	0.96	0.73	0.94	0.97	0.97	0.97	0.91	0.89	0.94	0.94	0.96	0.88	0.98	0.98	0.96	0.95	0.96	0.96	0.94
chr7	140058885	140059010	0.95	0.93	0.97	0.90	0.95	0.91	0.91	0.90	0.91	0.94	0.96	0.91	0.91	0.88	0.98	0.97	0.97	0.98	0.97	0.96	0.91	0.71	0.94	0.94	0.87	0.84	0.98	0.90	0.79	0.90	0.82	0.24	0.90	0.98	0.91	0.40	0.87	0.91	0.84
chr7	140322424	140322498	0.91	0.94	0.92	0.82	0.93	0.94	0.89	0.68	0.96	0.97	0.97	0.97	0.97	0.93	0.96	0.98	0.97	0.96	0.95	0.97	0.95	0.01	0.95	0.97	0.97	0.97	0.92	0.96	0.94	0.96	0.97	0.96	0.99	0.97	0.96	0.96	0.86	0.97	0.97
chr7	140452342	140452544	0.95	0.95	0.89	0.94	0.94	0.91	0.89	0.96	0.94	0.95	0.96	0.98	0.97	0.97	0.98	0.95	0.97	0.92	0.95	0.96	0.90	0.92	0.97	0.98	0.97	0.97	0.97	0.96	0.96	0.96	0.89	0.91	0.98	0.97	0.95	0.95	0.97	0.08	0.53
chr7	140494871	140494944	0.92	0.95	0.94	0.91	0.96	0.90	0.93	0.99	0.92	0.93	0.96	0.95	0.98	0.95	0.95	0.93	0.95	0.99	0.97	0.98	0.96	0.88	0.94	0.94	0.19	0.65	0.95	0.92	0.93	0.96	0.97	0.94	0.98	0.96	0.97	0.92	0.97	0.97	0.97
chr7	140527446	140527544	0.81	0.75	0.82	0.80	0.87	0.89	0.70	0.90	0.81	0.93	0.92	0.96	0.91	0.85	0.90	0.91	0.92	0.64	0.86	0.04	0.04	0.75	0.91	0.95	0.89	0.92	0.92	0.68	0.67	0.88	0.88	0.75	0.89	0.91	0.86	0.93	0.90	0.90	0.89
chr7	140611888	140611969	0.91	0.93	0.84	0.94	0.90	0.76	0.85	0.95	0.08	0.96	0.96	0.98	0.95	0.98	0.96	0.98	0.99	0.91	0.94	0.98	0.93	0.79	0.98	0.97	0.95	0.93	0.96	0.91	0.91	0.84	0.96	0.96	0.44	0.12	0.89	0.95	0.98	0.98	0.97
chr7	140810366	140810803	0.95	0.94	0.92	0.90	0.93	0.93	0.89	0.94	0.78	0.95	0.94	0.73	0.95	0.85	0.89	0.90	0.90	0.94	0.94	0.97	0.96	0.78	0.95	0.97	0.98	0.97	0.97	0.91	0.94	0.94	0.83	0.19	0.70	0.95	0.89	0.93	0.95	0.96	0.96
