chr	start
chr8	100213024
chr8	100213116
chr8	100213116
chr8	100949890
chr8	101491664
chr8	101791009
chr8	101791009
chr8	101792450
chr8	104223378
chr8	104223715
chr8	104223750
chr8	106658531
chr8	109574926
chr8	115648279
chr8	115648470
chr8	118109042
chr8	118110639
chr8	118743917
chr8	119672728
chr8	124973604
chr8	126556405
chr8	127738625
chr8	127959225
chr8	127960204
chr8	128033476
chr8	131042309
chr8	133295485
chr8	134501246
chr8	139737134
chr8	139925166
chr8	139937724
chr8	139937744
chr8	139937792
chr8	140137513
chr8	140137513
chr8	140137562
chr8	140137562
chr8	140219378
chr8	140280089
chr8	140557680
chr8	140589042
chr8	140589086
chr8	140615446
chr8	141151741
chr8	141179630
chr8	141179657
chr8	141179707
chr8	141205637
chr8	141206177
chr8	141220905
chr8	141223337
chr8	141287485
chr8	141357695
chr8	141358216
chr8	141358232
chr8	141418039
chr8	141418039
chr8	141418140
chr8	141418140
chr8	142322826
chr8	142326285
chr8	142368439
chr8	142464428
chr8	142844909
chr8	142844909
chr8	143022170
chr8	143132349
chr8	143132349
chr8	143320956
chr8	143328802
chr8	143355744
chr8	143389483
chr8	143389520
chr8	143439204
chr8	143439204
chr8	143439234
chr8	143439234
chr8	143439234
chr8	143439265
chr8	143439265
chr8	143439300
chr8	143461316
chr8	143461316
chr8	143464117
chr8	143464187
chr8	143486262
chr8	143510887
chr8	143510887
chr8	143510917
chr8	143510917
chr8	143519681
chr8	143519713
chr8	143593883
chr8	143614481
chr8	143787815
chr8	143790682
chr8	143790682
chr8	143803370
chr8	143899470
chr8	143910431
chr8	143934969
chr8	143942307
chr8	143942459
chr8	143973545
chr8	143973545
chr8	143973811
chr8	143973811
chr8	143975112
chr8	144552397
chr9	18474245
chr9	19229769
chr9	19229769
chr9	27528434
chr9	35603608
chr9	35755349
chr9	36985990
chr9	36986009
chr9	36986383
chr9	36986383
chr9	36986410
chr9	36986410
chr9	37141149
chr9	38069962
chr9	69181083
chr9	77016071
chr9	77018821
chr9	77018821
chr9	87974719
chr9	87974725
chr9	88529159
chr9	90965310
chr9	91737447
chr9	93185114
chr9	93951361
chr9	93952765
chr9	94607509
chr9	94607509
chr9	95176744
chr9	106921553
chr9	106921553
chr9	109118604
chr9	110125623
chr9	110137216
chr9	111944691
chr9	113526459
chr9	114098370
chr9	121088001
chr9	121699133
chr9	122213940
chr9	123035005
chr9	123823596
chr9	124011600
chr9	124011600
chr9	124013901
chr9	124032551
chr9	124769673
chr9	124769790
chr9	126499733
chr9	126610695
chr9	126624952
chr9	126683320
chr9	126830903
chr9	126886043
chr9	127938644
chr9	127938644
chr9	127938675
chr9	127938675
chr9	128106595
chr9	128106595
chr9	128724463
chr9	129875972
chr9	129876257
chr9	130043700
chr9	130043700
chr9	130181756
chr9	130433282
chr9	130433501
chr9	131418406
chr9	133054360
chr9	133121544
chr9	133121544
chr9	133362448
chr9	133679934
chr9	134050505
chr9	134385973
chr9	134385973
chr9	135470475
chr9	135470481
chr9	136055320
chr9	136211800
chr9	136499284
chr9	136504896
chr9	136602392
chr9	136652103
chr9	136804585
chr9	136923910
chr9	137009409
chr9	137040590
chr9	137279820
chr9	137295350
chr9	137514182
chr9	137789197
chr9	137789345
chr9	137789345
chr10	277709
chr10	359422
chr10	369478
chr10	420797
chr10	420885
chr10	472430
chr10	480873
chr10	484865
chr10	485011
chr10	485974
chr10	541182
chr10	649904
chr10	649919
chr10	649937
chr10	812877
chr10	812960
chr10	812960
chr10	812983
chr10	812983
chr10	1074854
chr10	1074891
chr10	1120927
chr10	1163439
chr10	1163507
chr10	1543091
chr10	1665329
chr10	1665329
chr10	1665375
chr10	1665375
chr10	1665375
chr10	1665382
chr10	1665382
chr10	1725290
chr10	2083717
chr10	2657099
chr10	2734849
chr10	2936495
chr10	3193340
chr10	3193377
chr10	3241695
chr10	3400568
chr10	3782495
chr10	3829042
chr10	4663242
chr10	4663242
chr10	4663242
chr10	4663242
chr10	5481282
chr10	5508507
chr10	5525515
chr10	5525515
chr10	5525515
chr10	5961561
chr10	6228460
chr10	6255785
chr10	6515167
chr10	8046838
chr10	8047770
chr10	8047770
chr10	8048961
chr10	8331696
chr10	8331696
chr10	11164809
chr10	11164809
chr10	11164809
chr10	11164829
chr10	11164829
chr10	11164829
chr10	11164829
chr10	11164850
chr10	11164850
chr10	11164850
chr10	11164850
chr10	11164875
chr10	11164875
chr10	11164875
chr10	11164875
chr10	11164875
chr10	11164905
chr10	11164905
chr10	11164905
chr10	11164907
chr10	11164907
chr10	11164907
chr10	11165474
chr10	11165564
chr10	11165944
chr10	11166006
chr10	11589073
chr10	11610641
chr10	11610641
chr10	12068578
chr10	13694109
chr10	13729383
chr10	13729383
chr10	13729427
chr10	13729427
chr10	13729427
chr10	13729465
chr10	13729465
chr10	13869331
chr10	16520999
chr10	17229930
chr10	17229945
chr10	21167110
chr10	21173512
chr10	21494772
chr10	21507223
chr10	22253095
chr10	23095757
chr10	23190716
chr10	30691969
chr10	31927383
chr10	31927383
chr10	31927431
chr10	31927431
chr10	31929973
chr10	34298611
chr10	34792051
chr10	34792119
chr10	34792156
chr10	34941932
chr10	42933696
chr10	43106414
chr10	43689649
chr10	44978924
chr10	45419002
chr10	45419197
chr10	45419240
chr10	45419392
chr10	46397210
chr10	46541413
chr10	46541430
chr10	47300131
chr10	48673011
chr10	58266531
chr10	58514995
chr10	61993791
chr10	62000150
chr10	62049314
chr10	62049314
chr10	62049314
chr10	62049314
chr10	62049339
chr10	62049339
chr10	62049339
chr10	62049339
chr10	62049349
chr10	62049349
chr10	62049349
chr10	62049349
chr10	62049349
chr10	62049349
chr10	62049362
chr10	62049362
chr10	62049362
chr10	62049362
chr10	62049362
chr10	62049362
chr10	62049390
chr10	62049390
chr10	62049390
chr10	62049411
chr10	62049411
chr10	62049411
chr10	62805990
chr10	62805990
chr10	62805990
chr10	62805990
chr10	62805990
chr10	62806008
chr10	62806008
chr10	62806008
chr10	62806008
chr10	62806008
chr10	62806012
chr10	62806012
chr10	62806012
chr10	62806012
chr10	62806012
chr10	69318385
chr10	69382613
chr10	69382770
chr10	69567970
chr10	69573722
chr10	69576806
chr10	70132837
chr10	70597979
chr10	70598818
chr10	71706882
chr10	71706971
chr10	71809920
chr10	72244313
chr10	72244313
chr10	72273062
chr10	72275812
chr10	72275812
chr10	72275812
chr10	73413048
chr10	73773592
chr10	73773592
chr10	73773642
chr10	73773642
chr10	73773642
chr10	73773642
chr10	73773642
chr10	73773673
chr10	73773673
chr10	73773673
chr10	73773673
chr10	73773673
chr10	73894499
chr10	74589520
chr10	75404389
chr10	75408422
chr10	75788595
chr10	76111886
chr10	78407245
chr10	79067037
chr10	79071473
chr10	79071473
chr10	80356609
chr10	80356626
chr10	80356636
chr10	80356649
chr10	80465190
chr10	86632208
chr10	86706632
chr10	86757851
chr10	86757851
chr10	86841036
chr10	86971189
chr10	88582981
chr10	88582981
chr10	88583142
chr10	88583142
chr10	88583409
chr10	88583409
chr10	88583409
chr10	88583409
chr10	88583409
chr10	88583409
chr10	88583409
chr10	88583417
chr10	88583417
chr10	88583417
chr10	88583417
chr10	88583417
chr10	88583417
chr10	88583417
chr10	88583417
chr10	88583435
chr10	88583435
chr10	88583435
chr10	88583435
chr10	88583435
chr10	88583435
chr10	88583435
chr10	88583435
chr10	88583447
chr10	88583447
chr10	88583447
chr10	88583447
chr10	88583447
chr10	88583447
chr10	88583447
chr10	88583447
chr10	88583451
chr10	88583451
chr10	88583451
chr10	88583451
chr10	88583451
chr10	88583451
chr10	88583451
chr10	88583451
chr10	88583463
chr10	88583463
chr10	88583463
chr10	88583463
chr10	88583463
chr10	88583463
chr10	89242833
chr10	89327801
chr10	89327801
chr10	89327834
chr10	89327834
chr10	89327946
chr10	89327946
chr10	89377865
chr10	91220182
chr10	92690299
chr10	92699573
chr10	92699690
chr10	92699771
chr10	92699771
chr10	92699796
chr10	92699796
chr10	92699908
chr10	92789283
chr10	93065910
chr10	93066091
chr10	93068848
chr10	93489870
chr10	93566554
chr10	93566556
chr10	96271580
chr10	97149205
chr10	97149250
chr10	97570299
chr10	97570319
chr10	99234069
chr10	99234069
chr10	99234181
chr10	99234181
chr10	99234208
chr10	99234208
chr10	100715672
chr10	100742327
chr10	100742347
chr10	100826411
chr10	100827242
chr10	100827353
chr10	100828558
chr10	100828934
chr10	100829202
chr10	100829345
chr10	100829493
chr10	100829775
chr10	100829788
chr10	101005607
chr10	101005647
chr10	101006629
chr10	101032492
chr10	101123586
chr10	101139505
chr10	101139528
chr10	102652306
chr10	103452479
chr10	103452492
chr10	103456505
chr10	103732885
chr10	103838759
chr10	110764746
chr10	110764792
chr10	110859160
chr10	112183639
chr10	112821230
chr10	112821230
chr10	112821245
chr10	112821245
chr10	112831948
chr10	112831974
chr10	112953428
chr10	113117857
chr10	113117857
chr10	113117893
chr10	113117893
chr10	113151856
chr10	113151856
chr10	113151893
chr10	113151893
chr10	114821489
chr10	116125422
chr10	116125472
chr10	116125517
chr10	117534456
chr10	117534662
chr10	117535545
chr10	117535545
chr10	117550845
chr10	117550893
chr10	117551453
chr10	117734806
chr10	119512151
chr10	119653670
chr10	119737832
chr10	119815833
chr10	120949019
chr10	120949019
chr10	121598092
chr10	121928844
chr10	122050517
chr10	122050517
chr10	122163455
chr10	122163551
chr10	122374269
chr10	122374286
chr10	122374306
chr10	122954473
chr10	122954556
chr10	122954582
chr10	124381190
chr10	124381190
chr10	124447659
chr10	124448038
chr10	124517172
chr10	124517172
chr10	124517197
chr10	124517197
chr10	124601402
chr10	124626111
chr10	124626189
chr10	124626189
chr10	124626229
chr10	124626229
chr10	124740698
chr10	126905572
chr10	126905572
chr10	126905575
chr10	126905575
chr10	127196168
chr10	127736874
chr10	127736874
chr10	127736922
chr10	127736922
chr10	127737114
chr10	127737114
chr10	127737194
chr10	128541028
chr10	128541052
chr10	128541099
chr10	128958959
chr10	128958978
chr10	129046635
chr10	129419745
chr10	129470622
chr10	129707498
chr10	129707525
chr10	129769270
chr10	129833552
chr10	129833586
chr10	129896411
chr10	129896425
chr10	129967115
chr10	129967514
chr10	130233042
chr10	130567436
chr10	131088770
chr10	131093056
chr10	131093078
chr10	131160807
chr10	131160839
chr10	131625834
chr10	131625834
chr10	131625854
chr10	131625854
chr10	131652274
chr10	131766253
chr10	131766302
chr10	131766333
chr10	131938089
chr10	131969798
chr10	131982972
chr10	131982990
chr10	131983019
chr10	131983019
chr10	131983019
chr10	131983055
chr10	131983055
chr10	131983055
chr10	131993354
chr10	131996583
chr10	132138257
chr10	132138325
chr10	132138459
chr10	132185783
chr10	132412857
chr10	132418045
chr10	132586936
chr10	132606679
chr10	132606704
chr10	132616342
chr10	132616342
chr10	132616365
chr10	132616365
chr10	132642832
chr10	132677701
chr10	132686001
chr10	132686024
chr10	132686230
chr10	132686230
chr10	132686248
chr10	132686248
chr10	132730367
chr10	132746192
chr10	132746605
chr10	132746605
chr10	132747612
chr10	132753773
chr10	132753805
chr10	132758857
chr10	132758884
chr10	132758884
chr10	132758913
chr10	132758913
chr10	132779992
chr10	132780028
chr10	132797094
chr10	132849963
chr10	132908664
chr10	133127091
chr10	133189214
chr10	133217009
chr10	133217050
chr10	133218650
chr10	133226746
chr10	133230610
chr10	133253904
chr10	133381901
chr10	133393278
chr10	133393327
chr11	289774
chr11	289927
chr11	289966
chr11	290447
chr11	325915
chr11	325915
chr11	325964
chr11	325964
chr11	456063
chr11	456082
chr11	526362
chr11	537558
chr11	541660
chr11	611114
chr11	794433
chr11	794443
chr11	829783
chr11	864819
chr11	875758
chr11	971902
chr11	985589
chr11	1006121
chr11	1008290
chr11	1028291
chr11	1031856
chr11	1031985
chr11	1033157
chr11	1275239
chr11	1291870
chr11	1295804
chr11	1305876
chr11	1410113
chr11	1460946
chr11	1462661
chr11	1462743
chr11	1465111
chr11	1534820
chr11	1548553
chr11	1548553
chr11	1548582
chr11	1548582
chr11	1573637
chr11	1573666
chr11	1826037
chr11	1826077
chr11	1826077
chr11	1826127
chr11	1826127
chr11	1832944
chr11	1832994
chr11	1836212
chr11	1836247
chr11	1958649
chr11	2130468
chr11	2130468
chr11	2130491
chr11	2130491
chr11	2130495
chr11	2130495
chr11	2139310
chr11	2139310
chr11	2139324
chr11	2139324
chr11	2139330
chr11	2139330
chr11	2139334
chr11	2139334
chr11	2139872
chr11	2139898
chr11	2139903
chr11	2139905
chr11	2139911
chr11	2266504
chr11	2300725
chr11	2306525
chr11	2328280
chr11	2328323
chr11	2335601
chr11	2534346
chr11	2713896
chr11	2713896
chr11	2805721
chr11	2805758
chr11	2839834
chr11	2944586
chr11	2964072
chr11	3166554
chr11	3166560
chr11	3166573
chr11	3617218
chr11	3617228
chr11	5624799
chr11	5632106
chr11	5632175
chr11	5685132
chr11	5685151
chr11	5685171
chr11	6204529
chr11	6320612
chr11	6320620
chr11	6320637
chr11	6320658
chr11	6320665
chr11	6320678
chr11	8810656
chr11	9710519
chr11	9759297
chr11	10859088
chr11	11387747
chr11	11841320
chr11	11841332
chr11	12377629
chr11	12377951
chr11	12628634
chr11	12799313
chr11	13008927
chr11	13008965
chr11	13008970
chr11	13009090
chr11	13009096
chr11	13009129
chr11	13183735
chr11	13279045
chr11	13673100
chr11	14906003
chr11	15938469
chr11	17389723
chr11	17722214
chr11	18395220
chr11	18589010
chr11	18589010
chr11	19117407
chr11	19350465
chr11	19350467
chr11	19431901
chr11	20669136
chr11	20669174
chr11	20669261
chr11	30586618
chr11	30586651
chr11	32439666
chr11	33286799
chr11	33656075
chr11	33694073
chr11	34830845
chr11	35419541
chr11	35419651
chr11	35419651
chr11	35420011
chr11	35420230
chr11	35420334
chr11	35420334
chr11	35420353
chr11	35420353
chr11	36500593
chr11	43548005
chr11	44304273
chr11	44304860
chr11	44309353
chr11	44320096
chr11	44605158
chr11	44605158
chr11	44605200
chr11	44605200
chr11	46295603
chr11	46560508
chr11	46719823
chr11	46719823
chr11	46719855
chr11	46719855
chr11	47153592
chr11	47153592
chr11	47187408
chr11	47351398
chr11	47351409
chr11	47355661
chr11	47378262
chr11	47409261
chr11	47905467
chr11	48163517
chr11	57302166
chr11	57302166
chr11	57302172
chr11	57302172
chr11	57302209
chr11	57302209
chr11	57476392
chr11	57552399
chr11	57761783
chr11	57761928
chr11	57761928
chr11	57761928
chr11	57761947
chr11	57761947
chr11	57761947
chr11	57761947
chr11	57761947
chr11	57761993
chr11	57761993
chr11	57761993
chr11	57761993
chr11	57762142
chr11	57764827
chr11	57764827
chr11	57791591
chr11	59173393
chr11	61066059
chr11	61162716
chr11	61295365
chr11	61295371
chr11	61295430
chr11	61295430
chr11	61295438
chr11	61295438
chr11	61333136
chr11	61334573
chr11	61334602
chr11	61357888
chr11	61587845
chr11	61755269
chr11	61755269
chr11	61755293
chr11	61755293
chr11	61755293
chr11	61755293
chr11	61755303
chr11	61755303
chr11	61755303
chr11	61755303
chr11	61755327
chr11	61755327
chr11	61755327
chr11	61755327
chr11	61755335
chr11	61755335
chr11	61755335
chr11	61755335
chr11	61966525
chr11	62372238
chr11	62505644
chr11	62602387
chr11	62602398
chr11	62647552
chr11	63814159
chr11	63909139
chr11	63938288
chr11	63986981
chr11	64008925
chr11	64008947
chr11	64009181
chr11	64031909
chr11	64061241
chr11	64072007
chr11	64072039
chr11	64072056
chr11	64118732
chr11	64118757
chr11	64127032
chr11	64138612
chr11	64138632
chr11	64300291
chr11	64300321
chr11	64300323
chr11	64565894
chr11	64566745
chr11	64713546
chr11	64754725
chr11	64766151
chr11	64809866
chr11	64809866
chr11	64877015
chr11	64877015
chr11	64877015
chr11	65027269
chr11	65027283
chr11	65225605
chr11	65408011
chr11	65423354
chr11	65423475
chr11	65423528
chr11	65424236
chr11	65426057
chr11	65430062
chr11	65524829
chr11	65524836
chr11	65529323
chr11	65539260
chr11	65540145
chr11	65540320
chr11	65540774
chr11	65546690
chr11	65575647
chr11	65575859
chr11	65575870
chr11	65575872
chr11	65619819
chr11	65720034
chr11	65780410
chr11	65780453
chr11	65852699
chr11	65852728
chr11	65872666
chr11	66278015
chr11	66315753
chr11	66316070
chr11	66316226
chr11	66316295
chr11	66348984
chr11	66687124
chr11	66687154
chr11	66691313
chr11	66691358
chr11	66708250
chr11	66958490
chr11	67115646
chr11	67286358
chr11	67303267
chr11	67303285
chr11	67303289
chr11	67303345
chr11	67303442
chr11	67303496
chr11	67438792
chr11	67438792
chr11	67438837
chr11	67438837
chr11	67440027
chr11	67443341
chr11	67583800
chr11	68039059
chr11	68042801
chr11	68042833
chr11	68042836
chr11	68050139
chr11	68076717
chr11	68371653
chr11	68371765
chr11	68386630
chr11	68437867
chr11	68749696
chr11	68750061
chr11	68750061
chr11	68750336
chr11	68754981
chr11	68783066
chr11	68796899
chr11	68812502
chr11	68812502
chr11	68812550
chr11	68812550
chr11	68812573
chr11	69152627
chr11	69422802
chr11	69443596
chr11	69449849
chr11	69449889
chr11	69492632
chr11	69492663
chr11	69654223
chr11	69654345
chr11	69810641
chr11	70176926
chr11	70176926
chr11	70176926
chr11	70176926
chr11	70176954
chr11	70176954
chr11	70176954
chr11	70176954
chr11	70185603
chr11	70185619
chr11	70271608
chr11	70271608
chr11	70271608
chr11	70365425
chr11	70410575
chr11	70434495
chr11	70436639
chr11	70436639
chr11	70436668
chr11	70436668
chr11	70711340
chr11	70711359
chr11	70755676
chr11	71434858
chr11	71452382
chr11	71452420
chr11	71518596
chr11	72038714
chr11	72038714
chr11	72754914
chr11	72754983
chr11	73214807
chr11	73342785
chr11	74489289
chr11	75403462
chr11	75403479
chr11	75566079
chr11	75566746
chr11	76141311
chr11	76141311
chr11	76141345
chr11	76141345
chr11	76141393
chr11	76187151
chr11	76187159
chr11	76322323
chr11	77997200
chr11	78646655
chr11	86067199
chr11	86244532
chr11	94401566
chr11	94401573
chr11	94401590
chr11	94545437
chr11	95087086
chr11	95150957
chr11	102112296
chr11	104968347
chr11	104968554
chr11	104968616
chr11	104968622
chr11	107928471
chr11	110479850
chr11	110514103
chr11	111512790
chr11	111512851
chr11	111512851
chr11	111512878
chr11	111512878
chr11	111977260
chr11	112963051
chr11	114450002
chr11	115504353
chr11	116500770
chr11	117203587
chr11	117204362
chr11	117204362
chr11	117505523
chr11	118264379
chr11	118264379
chr11	118264390
chr11	118264390
chr11	118304916
chr11	118304916
chr11	118304960
chr11	118304960
chr11	118342557
chr11	118342615
chr11	118342615
chr11	118342699
chr11	118344095
chr11	118344095
chr11	118344130
chr11	118344130
chr11	118344212
chr11	118344397
chr11	118608713
chr11	118786418
chr11	118790256
chr11	118883798
chr11	118883821
chr11	118883826
chr11	118883856
chr11	118883856
chr11	118883884
chr11	119116150
chr11	119174016
chr11	119174034
chr11	119174065
chr11	119356310
chr11	119356395
chr11	119356588
chr11	119356618
chr11	119356882
chr11	119356882
chr11	119356921
chr11	119356921
chr11	119361553
chr11	119423151
chr11	119423153
chr11	119423159
chr11	120123014
chr11	120123024
chr11	120123043
chr11	120123072
chr11	120956882
chr11	121152918
chr11	121449218
chr11	121570140
chr11	121570171
chr11	121810114
chr11	122838763
chr11	122838843
chr11	123083727
chr11	123430131
chr11	123430131
chr11	123430141
chr11	123430141
chr11	123430159
chr11	123430159
chr11	123430463
chr11	123430966
chr11	123431040
chr11	123452918
chr11	124076450
chr11	124076483
chr11	124076483
chr11	124076523
chr11	124746563
chr11	124920979
chr11	125111973
chr11	125129498
chr11	125166489
chr11	125166524
chr11	125904187
chr11	125904195
chr11	125904197
chr11	126185562
chr11	126282567
chr11	126282586
chr11	126328148
chr11	126585817
chr11	126585817
chr11	128507357
chr11	128876319
chr11	128943113
chr11	129374546
chr11	129374610
chr11	129374628
chr11	129696014
chr11	129852582
chr11	129852582
chr11	129852617
chr11	129852617
chr11	129854052
chr11	129854092
chr11	129932174
chr11	130159586
chr11	130159620
chr11	130159720
chr11	130159789
chr11	130160066
chr11	130190564
chr11	130220017
chr11	131837757
chr11	131837772
chr11	132161523
chr11	132920839
chr11	133946167
chr11	133946202
chr11	134256390
chr11	134256429
chr11	134256470
chr11	134332058
chr11	134332058
chr11	134332060
chr11	134332060
chr11	134738778
chr12	401428
chr12	401438
chr12	549658
chr12	556663
chr12	556663
chr12	556697
chr12	556697
chr12	556721
chr12	556721
chr12	1380366
chr12	2504748
chr12	2504775
chr12	2504782
chr12	2691743
chr12	2691753
chr12	2879904
chr12	3172492
chr12	3200329
chr12	3821757
chr12	4164868
chr12	4164904
chr12	4275713
chr12	4275713
chr12	4275722
chr12	4275722
chr12	4275724
chr12	4275724
chr12	4589919
chr12	6180681
chr12	6215882
chr12	6327510
chr12	6333360
chr12	6333441
chr12	6333788
chr12	6333879
chr12	6384098
chr12	6384104
chr12	6384112
chr12	6471331
chr12	6636705
chr12	6636705
chr12	6786939
chr12	6789334
chr12	6789619
chr12	6866965
chr12	6866965
chr12	6883845
chr12	6883882
chr12	6946494
chr12	6946520
chr12	7014610
chr12	7128316
chr12	7128362
chr12	7128362
chr12	7128375
chr12	7128375
chr12	10030568
chr12	10030573
chr12	10030573
chr12	10030609
chr12	10030609
chr12	10030621
chr12	10030621
chr12	10030635
chr12	10030635
chr12	10312673
chr12	10390474
chr12	10392484
chr12	11745350
chr12	12069979
chr12	12723661
chr12	14843593
chr12	14843649
chr12	14843653
chr12	16605051
chr12	19404386
chr12	19404400
chr12	19404409
chr12	19439966
chr12	22690081
chr12	22690081
chr12	24839322
chr12	24948514
chr12	26233900
chr12	27261234
chr12	31346386
chr12	32377762
chr12	32878282
chr12	42479400
chr12	46373882
chr12	46373900
chr12	47820740
chr12	48351353
chr12	48351460
chr12	48693766
chr12	48788696
chr12	49089933
chr12	49131350
chr12	49233227
chr12	49295680
chr12	49903994
chr12	49903994
chr12	49904010
chr12	49904010
chr12	50050739
chr12	50745538
chr12	50924704
chr12	51424852
chr12	51684978
chr12	52308280
chr12	52367437
chr12	52903763
chr12	53054394
chr12	53054394
chr12	53054396
chr12	53054396
chr12	53054450
chr12	53103354
chr12	53103363
chr12	53695702
chr12	53695713
chr12	53739834
chr12	53739869
chr12	53927869
chr12	53949897
chr12	53949918
chr12	53949927
chr12	53951428
chr12	53951895
chr12	53952078
chr12	53952371
chr12	53953075
chr12	53956425
chr12	53961303
chr12	53963746
chr12	53963746
chr12	53982235
chr12	53995693
chr12	53995693
chr12	53996150
chr12	53996198
chr12	53997501
chr12	53997541
chr12	53997847
chr12	54002570
chr12	54004981
chr12	54004981
chr12	54005025
chr12	54005025
chr12	54011595
chr12	54014880
chr12	54014880
chr12	54015423
chr12	54015428
chr12	54015701
chr12	54015707
chr12	54027053
chr12	54028455
chr12	54028566
chr12	54030301
chr12	54030301
chr12	54031634
chr12	54033852
chr12	54052235
chr12	54053436
chr12	54053436
chr12	54053459
chr12	54053459
chr12	54053499
chr12	54053499
chr12	54053508
chr12	54053508
chr12	54054089
chr12	54054089
chr12	54054089
chr12	54127135
chr12	54296132
chr12	54391259
chr12	54391271
chr12	54391387
chr12	54982075
chr12	55721245
chr12	55727701
chr12	55727701
chr12	55928883
chr12	55928883
chr12	56228824
chr12	57110604
chr12	57208103
chr12	57208152
chr12	57619488
chr12	57619853
chr12	57619862
chr12	57726454
chr12	57726454
chr12	57736072
chr12	57738775
chr12	57896669
chr12	62631950
chr12	62631991
chr12	62632432
chr12	64824478
chr12	64824480
chr12	64824633
chr12	64825061
chr12	64825089
chr12	65510672
chr12	65695693
chr12	65695693
chr12	65892361
chr12	66241618
chr12	66495950
chr12	67650428
chr12	68080826
chr12	68953214
chr12	70369923
chr12	70609901
chr12	71439251
chr12	72873189
chr12	75208023
chr12	75208044
chr12	75334678
chr12	75334689
chr12	75334691
chr12	75479259
chr12	78864627
chr12	78864658
chr12	85278114
chr12	85280916
chr12	88309754
chr12	92142046
chr12	92142046
chr12	92142046
chr12	94333686
chr12	96398369
chr12	98593109
chr12	105409875
chr12	106585284
chr12	106585300
chr12	107317837
chr12	107317837
chr12	107317837
chr12	107317871
chr12	107317871
chr12	107317871
chr12	108210166
chr12	108768865
chr12	108768972
chr12	108852732
chr12	109100931
chr12	109266385
chr12	110289267
chr12	110350864
chr12	110686410
chr12	111034379
chr12	111047173
chr12	111047201
chr12	111226778
chr12	111226778
chr12	111226796
chr12	111226796
chr12	111226824
chr12	111226824
chr12	111310495
chr12	111310542
chr12	111363183
chr12	111397463
chr12	111597481
chr12	111766952
chr12	111766957
chr12	113090959
chr12	113090986
chr12	113195515
chr12	113222240
chr12	113467310
chr12	113725008
chr12	114395238
chr12	114396107
chr12	114396107
chr12	114396145
chr12	114396145
chr12	114440358
chr12	114440368
chr12	114448658
chr12	114666786
chr12	114680972
chr12	114698267
chr12	114698267
chr12	114698293
chr12	114698293
chr12	114736793
chr12	116693718
chr12	117030256
chr12	117030305
chr12	117042528
chr12	117063642
chr12	117189645
chr12	117189645
chr12	117189673
chr12	117189673
chr12	117361278
chr12	117855364
chr12	119668487
chr12	119735206
chr12	119735206
chr12	119735252
chr12	119735252
chr12	120086849
chr12	120086849
chr12	120087534
chr12	120716934
chr12	121839454
chr12	121839454
chr12	121918410
chr12	121958727
chr12	121958771
chr12	121958771
chr12	121958781
chr12	121958781
chr12	122006674
chr12	122006674
chr12	122006715
chr12	122006715
chr12	122227441
chr12	122227528
chr12	122227528
chr12	122227528
chr12	122227546
chr12	122227546
chr12	122227546
chr12	122227554
chr12	122227554
chr12	122227554
chr12	122227569
chr12	122227569
chr12	122227569
chr12	122227569
chr12	122227590
chr12	122227590
chr12	122227590
chr12	122227590
chr12	122227606
chr12	122227834
chr12	122730604
chr12	122835347
chr12	122856271
chr12	122865405
chr12	122867235
chr12	122867251
chr12	122986369
chr12	123084571
chr12	123148278
chr12	123148595
chr12	123148759
chr12	123266235
chr12	123266280
chr12	123762676
chr12	123944748
chr12	124304081
chr12	124304550
chr12	124419968
chr12	124424331
chr12	124424374
chr12	124424374
chr12	124424385
chr12	124424385
chr12	124480681
chr12	124517461
chr12	124518518
chr12	124518518
chr12	124518518
chr12	124518672
chr12	124518833
chr12	124518861
chr12	124685258
chr12	124798015
chr12	125136798
chr12	125136863
chr12	128792595
chr12	128795720
chr12	128795843
chr12	128814917
chr12	128814917
chr12	128814917
chr12	128814920
chr12	128814920
chr12	128814920
chr12	128814936
chr12	128814936
chr12	128814936
chr12	128945267
chr12	130424468
chr12	130958686
chr12	130958700
chr12	130958715
chr12	130967747
chr12	130967752
chr12	131008713
chr12	131797282
chr12	131801472
chr12	131864073
chr12	131864094
chr12	131939092
chr12	132020176
chr12	132021113
chr12	132064747
chr12	132247816
chr12	132288888
chr12	132288888
chr12	132315547
chr12	132323878
chr12	132363190
chr12	132542184
chr12	132544090
chr12	132672655
chr12	132672655
chr12	132672692
chr12	132672692
chr12	132672692
chr12	132672722
chr12	132672722
chr12	132730136
chr12	132730186
chr12	132772797
chr12	132772797
chr12	132772797
chr12	132772832
chr12	132772832
chr12	132772832
chr12	132848069
chr12	132859184
chr12	132859254
chr13	20128783
chr13	20128831
chr13	20161680
chr13	20161721
chr13	20232400
chr13	21176510
chr13	21260821
chr13	21979592
chr13	21979621
chr13	22848607
chr13	23615647
chr13	23954012
chr13	24251835
chr13	24251835
chr13	24745995
chr13	24746686
chr13	25165889
chr13	27820300
chr13	27820400
chr13	27821253
chr13	27821591
chr13	27821591
chr13	27821620
chr13	27821620
chr13	27821620
chr13	27821646
chr13	27821646
chr13	27823222
chr13	27917403
chr13	27917453
chr13	27917478
chr13	27968150
chr13	27970455
chr13	27970623
chr13	27975561
chr13	27979413
chr13	27980705
chr13	29514478
chr13	29514503
chr13	32031269
chr13	32031765
chr13	32031815
chr13	32390317
chr13	32539194
chr13	32539206
chr13	33016135
chr13	37306871
chr13	40188013
chr13	40188013
